12000
1700
700
400
300
1100
200
500
500
1300
500
400
700
400
600
200
600
1200
1000
200
200
100
200
1100
500
800
800
700
700
400
200
400
200
300
100
700
300
200
600
100
600
600
700
200
600
400
600
600
500
600
500
500
200
600
300
100
200
700
200
200
1000
600
900
500
200
500
400
600
300
200
800
100
100
500
500
700
800
600
500
600
700
200
500
600
500
200
200
700
1000
1800
200
200
600
600
200
200
700
700
300
500
500
500
600
200
800
600
200
400
500
300
400
200
400
600
500
300
200
700
300
200
400
500
200
200
400
200
500
700
500
600
500
200
500
400
300
500
500
200
200
400
700
200
600
400
600
400
200
100
700
500
400
500
200
500
200
700
400
200
200
700
400
300
400
200
700
500
200
400
500
200
5400
500
600
400
200
400
200
600
300
400
200
100
300
300
400
500
600
400
600
600
500
300
200
400
500
600
300
400
400
200
200
400
500
200
500
700
300
500
500
400
500
200
500
500
500
400
500
900
500
400
200
200
200
500
200
100
300
400
600
400
200
500
600
600
500
400
400
500
200
300
500
400
500
400
200
400
200
200
200
700
600
500
500
1000
300
600
400
400
300
300
200
200
700
400
100
600
600
500
200
400
600
500
300
100
200
700
500
700
200
500
600
700
600
200
600
500
700
500
500
400
200
500
200
200
700
700
700
500
500
400
500
200
100
600
400
200
500
400
300
200
200
200
600
600
500
500
400
700
600
700
700
100
500
400
600
200
400
400
300
400
400
400
100
200
400
200
400
200
200
400
700
5400
600
500
500
300
200
200
500
600
500
700
200
200
200
400
200
600
600
500
500
700
300
800
700
700
600
400
700
100
400
400
600
200
400
500
200
200
400
400
400
100
200
700
400
600
500
500
500
600
200
600
200
600
400
800
200
500
200
400
100
400
300
300
200
200
200
200
100
500
600
600
600
600
600
200
200
100
700
500
500
400
400
200
600
700
500
400
600
500
300
300
400
200
600
200
500
300
400
200
600
600
500
600
500
300
200
500
400
500
500
200
300
500
300
300
500
200
500
300
500
300
200
700
600
500
500
400
200
300
200
100
600
500
600
800
600
700
200
600
100
200
100
100
500
100
100
400
400
400
600
600
200
600
500
600
300
500
300
600
200
500
400
400
700
400
200
200
200
300
400
4900
700
600
600
500
500
400
500
600
400
200
200
200
600
500
500
600
500
500
200
200
200
400
200
400
400
600
600
400
500
400
200
600
300
200
600
600
500
200
400
400
400
400
800
500
300
300
100
200
300
600
600
500
400
500
200
600
200
200
500
500
400
300
400
200
400
500
700
500
300
300
300
500
600
400
500
500
200
800
200
700
200
500
400
200
600
400
200
400
600
800
100
500
300
200
100
300
400
500
500
500
800
200
500
300
400
300
500
500
200
500
500
500
400
300
400
200
300
600
400
200
300
600
300
500
200
600
500
200
400
200
700
500
400
300
200
400
700
400
500
700
200
300
500
500
400
200
500
200
400
300
600
100
400
400
200
500
200
200
200
500
800
600
200
100
300
200
200
400
300
700
200
4900
500
500
500
500
300
300
600
100
300
500
100
100
500
200
200
500
400
500
500
500
200
200
400
300
600
500
300
500
500
700
500
900
200
600
500
400
600
200
200
200
500
600
700
700
500
200
200
500
200
200
500
600
500
500
500
100
600
200
200
500
200
500
700
500
500
200
500
400
200
400
200
800
700
500
600
200
600
700
600
500
500
600
500
600
500
200
300
600
400
200
400
700
100
100
100
600
800
600
200
400
200
100
400
900
600
400
200
400
300
400
600
500
500
600
300
